26087,1077703917,0,catalog_products,"2016-01-06 21:10:58",view,"a:1:{s:7:""general"";s:3:""571"";}",success,jnuccio,,adminhtml_catalog_product_edit,,64.60.116.237
26088,1077703917,0,catalog_products,"2016-01-06 21:11:28",save,"a:1:{s:7:""general"";s:3:""785"";}",success,jnuccio,,adminhtml_catalog_product_save,,64.60.116.237
26089,1077703917,0,catalog_products,"2016-01-06 21:11:59",save,"a:1:{s:7:""general"";s:3:""785"";}",success,jnuccio,,adminhtml_catalog_product_save,,64.60.116.237
26090,1077703917,0,catalog_products,"2016-01-06 21:12:56",save,"a:1:{s:7:""general"";s:3:""785"";}",success,jnuccio,,adminhtml_catalog_product_save,,64.60.116.237
26091,1077703917,0,catalog_products,"2016-01-06 21:19:15",view,"a:1:{s:7:""general"";s:3:""752"";}",success,jnuccio,,adminhtml_catalog_product_edit,,64.60.116.237
26092,1077703917,0,catalog_products,"2016-01-06 21:19:38",view,"a:1:{s:7:""general"";s:3:""752"";}",success,jnuccio,,adminhtml_catalog_product_edit,,64.60.116.237
26093,1077703917,0,catalog_products,"2016-01-06 21:19:59",view,"a:1:{s:7:""general"";s:3:""577"";}",success,jnuccio,,adminhtml_catalog_product_edit,,64.60.116.237
26094,1077703917,0,catalog_products,"2016-01-06 21:20:11",view,"a:1:{s:7:""general"";s:3:""572"";}",success,jnuccio,,adminhtml_catalog_product_edit,,64.60.116.237
26095,1077703917,0,cms_blocks,"2016-01-06 21:25:18",view,"a:1:{s:7:""general"";s:1:""9"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26096,1077703917,0,cms_blocks,"2016-01-06 21:25:45",view,"a:1:{s:7:""general"";s:2:""12"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26097,1077703917,0,cms_blocks,"2016-01-06 21:26:26",view,"a:1:{s:7:""general"";s:1:""7"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26098,1077703917,0,cms_blocks,"2016-01-06 21:26:51",view,"a:1:{s:7:""general"";s:1:""6"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26099,1077703917,0,cms_blocks,"2016-01-06 21:27:13",view,"a:1:{s:7:""general"";s:2:""10"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26100,1077703917,0,cms_blocks,"2016-01-06 21:28:04",view,"a:1:{s:7:""general"";s:1:""9"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26101,1077703917,0,cms_blocks,"2016-01-06 21:28:21",view,"a:1:{s:7:""general"";s:2:""11"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26102,1077703917,0,cms_blocks,"2016-01-06 21:28:33",view,"a:1:{s:7:""general"";s:2:""12"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26103,1077703917,0,cms_blocks,"2016-01-06 21:28:39",view,"a:1:{s:7:""general"";s:2:""13"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26104,1077703917,0,cms_blocks,"2016-01-06 21:28:49",view,"a:1:{s:7:""general"";s:2:""21"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26105,1077703917,0,enterprise_banner,"2016-01-06 21:29:11",view,"a:1:{s:7:""general"";s:1:""1"";}",success,jnuccio,,adminhtml_banner_edit,,64.60.116.237
26106,1077703917,0,enterprise_banner,"2016-01-06 21:29:26",view,"a:1:{s:7:""general"";s:1:""2"";}",success,jnuccio,,adminhtml_banner_edit,,64.60.116.237
26107,1077703917,0,enterprise_banner,"2016-01-06 21:29:43",view,"a:1:{s:7:""general"";s:1:""5"";}",success,jnuccio,,adminhtml_banner_edit,,64.60.116.237
26108,1077703917,0,cms_blocks,"2016-01-06 21:30:41",view,"a:1:{s:7:""general"";s:2:""31"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26109,1077703917,0,cms_blocks,"2016-01-06 21:31:23",view,"a:1:{s:7:""general"";s:2:""41"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26110,1077703917,0,cms_blocks,"2016-01-06 21:31:30",view,"a:1:{s:7:""general"";s:2:""41"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26111,1077703917,0,cms_blocks,"2016-01-06 21:33:56",view,"a:1:{s:7:""general"";s:2:""24"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26112,1077703917,0,cms_blocks,"2016-01-06 21:34:06",view,"a:1:{s:7:""general"";s:2:""41"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26113,1077703917,0,cms_blocks,"2016-01-06 21:34:27",view,"a:1:{s:7:""general"";s:2:""24"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26114,1077703917,0,cms_blocks,"2016-01-06 21:39:12",view,"a:1:{s:7:""general"";s:2:""25"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26115,1077703917,0,cms_blocks,"2016-01-06 21:39:26",view,"a:1:{s:7:""general"";s:1:""5"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26116,1077703917,0,cms_blocks,"2016-01-06 21:40:04",view,"a:1:{s:7:""general"";s:2:""30"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26117,1077703917,0,cms_blocks,"2016-01-06 21:40:40",view,"a:1:{s:7:""general"";s:1:""5"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26118,1077703917,0,cms_blocks,"2016-01-06 21:40:51",view,"a:1:{s:7:""general"";s:1:""7"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26119,1077703917,0,cms_blocks,"2016-01-06 21:41:07",view,"a:1:{s:7:""general"";s:1:""7"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26120,1077703917,0,cms_blocks,"2016-01-06 21:41:33",view,"a:1:{s:7:""general"";s:2:""21"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26121,1077703917,0,cms_blocks,"2016-01-06 21:41:59",view,"a:1:{s:7:""general"";s:2:""24"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26122,1077703917,0,cms_blocks,"2016-01-06 21:42:18",view,"a:1:{s:7:""general"";s:2:""29"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26123,1077703917,0,cms_blocks,"2016-01-06 21:42:29",view,"a:1:{s:7:""general"";s:2:""33"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26124,1077703917,0,cms_blocks,"2016-01-06 21:53:32",view,"a:1:{s:7:""general"";s:1:""6"";}",success,jnuccio,,adminhtml_cms_block_edit,,64.60.116.237
26125,1077703917,0,admin_login,"2016-01-06 22:16:55",login,"a:1:{s:7:""general"";N;}",success,dallen,18,adminhtml_dashboard_index,,64.60.116.237
26126,1077703917,0,catalog_products,"2016-01-06 22:20:43",view,"a:1:{s:7:""general"";s:3:""590"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26127,1077703917,0,catalog_products,"2016-01-06 22:21:15",save,"a:1:{s:7:""general"";s:3:""590"";}",success,dallen,18,adminhtml_catalog_product_save,,64.60.116.237
26128,1077703917,0,catalog_products,"2016-01-06 22:25:12",view,"a:1:{s:7:""general"";s:3:""731"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26129,1077703917,0,cache_management,"2016-01-06 22:28:18",save,"a:1:{s:7:""general"";s:24:""Cache types: block_html "";}",success,dallen,18,adminhtml_cache_massRefresh,,64.60.116.237
26130,1077703917,0,catalog_products,"2016-01-06 22:31:32",view,"a:1:{s:7:""general"";s:3:""752"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26131,1077703917,0,cms_blocks,"2016-01-06 22:33:27",view,"a:1:{s:7:""general"";s:1:""5"";}",success,dallen,18,adminhtml_cms_block_edit,,64.60.116.237
26132,1077703917,0,cms_blocks,"2016-01-06 22:34:53",view,"a:1:{s:7:""general"";s:2:""13"";}",success,dallen,18,adminhtml_cms_block_edit,,64.60.116.237
26133,1077703917,0,cms_blocks,"2016-01-06 22:35:44",view,"a:1:{s:7:""general"";s:2:""13"";}",success,dallen,18,adminhtml_cms_block_edit,,64.60.116.237
26134,1077703917,0,catalog_products,"2016-01-06 22:36:06",view,"a:1:{s:7:""general"";s:3:""752"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26135,1077703917,0,catalog_products,"2016-01-06 22:37:21",save,"a:1:{s:7:""general"";s:3:""752"";}",success,dallen,18,adminhtml_catalog_product_save,,64.60.116.237
26136,1077703917,0,catalog_products,"2016-01-06 22:37:42",save,"a:1:{s:7:""general"";s:3:""752"";}",success,dallen,18,adminhtml_catalog_product_save,,64.60.116.237
26137,1077703917,0,catalog_products,"2016-01-06 22:38:07",save,"a:1:{s:7:""general"";s:3:""752"";}",success,dallen,18,adminhtml_catalog_product_save,,64.60.116.237
26138,1077703917,0,catalog_products,"2016-01-06 22:38:19",view,"a:1:{s:7:""general"";s:3:""548"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26139,1077703917,0,catalog_products,"2016-01-06 22:38:40",view,"a:1:{s:7:""general"";s:3:""752"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26140,1077703917,0,catalog_products,"2016-01-06 22:40:41",view,"a:1:{s:7:""general"";s:3:""548"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26141,1077703917,0,cache_management,"2016-01-06 22:44:08",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,dallen,18,adminhtml_cache_massRefresh,,64.60.116.237
26142,1077703917,0,catalog_products,"2016-01-06 22:45:49",view,"a:1:{s:7:""general"";s:3:""548"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26143,1077703917,0,catalog_products,"2016-01-06 22:45:57",save,"a:1:{s:7:""general"";s:3:""548"";}",success,dallen,18,adminhtml_catalog_product_save,,64.60.116.237
26144,1077703917,0,catalog_products,"2016-01-06 22:46:38",view,"a:1:{s:7:""general"";s:3:""752"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26145,1077703917,0,catalog_products,"2016-01-06 22:53:41",save,"a:1:{s:7:""general"";s:3:""752"";}",success,dallen,18,adminhtml_catalog_product_save,,64.60.116.237
26146,1077703917,0,catalog_products,"2016-01-06 22:56:20",save,"a:1:{s:7:""general"";s:3:""752"";}",success,dallen,18,adminhtml_catalog_product_save,,64.60.116.237
26147,1077703917,0,catalog_products,"2016-01-06 22:57:32",save,"a:1:{s:7:""general"";s:3:""752"";}",success,dallen,18,adminhtml_catalog_product_save,,64.60.116.237
26148,1077703917,0,catalog_products,"2016-01-06 22:58:37",view,"a:1:{s:7:""general"";s:3:""704"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26149,1077703917,0,catalog_products,"2016-01-06 22:58:46",save,"a:1:{s:7:""general"";s:3:""704"";}",success,dallen,18,adminhtml_catalog_product_save,,64.60.116.237
26150,1077703917,0,catalog_products,"2016-01-06 23:01:09",view,"a:1:{s:7:""general"";s:3:""752"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26151,1077703917,0,catalog_products,"2016-01-06 23:04:46",save,"a:1:{s:7:""general"";s:3:""752"";}",success,dallen,18,adminhtml_catalog_product_save,,64.60.116.237
26152,1077703917,0,catalog_products,"2016-01-06 23:06:50",view,"a:1:{s:7:""general"";s:3:""704"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26153,1077703917,0,catalog_products,"2016-01-06 23:22:41",view,"a:1:{s:7:""general"";s:3:""654"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26154,1077703917,0,catalog_products,"2016-01-06 23:23:14",save,"a:1:{s:7:""general"";s:3:""654"";}",failure,dallen,18,adminhtml_catalog_product_save,"error: Product with the 'echinacea-plus' url_key attribute already exists.",64.60.116.237
26155,1077703917,0,catalog_products,"2016-01-06 23:23:59",view,"a:1:{s:7:""general"";s:3:""732"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26156,1077703917,0,catalog_products,"2016-01-06 23:24:41",save,"a:1:{s:7:""general"";s:3:""732"";}",success,dallen,18,adminhtml_catalog_product_save,,64.60.116.237
26157,1077703917,0,catalog_products,"2016-01-06 23:25:21",view,"a:1:{s:7:""general"";s:3:""654"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26158,1077703917,0,catalog_products,"2016-01-06 23:25:30",save,"a:1:{s:7:""general"";s:3:""654"";}",success,dallen,18,adminhtml_catalog_product_save,,64.60.116.237
26159,1077703917,0,catalog_products,"2016-01-06 23:27:27",view,"a:1:{s:7:""general"";s:3:""732"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26160,1077703917,0,catalog_products,"2016-01-06 23:27:37",save,"a:1:{s:7:""general"";s:3:""732"";}",success,dallen,18,adminhtml_catalog_product_save,,64.60.116.237
26161,1077703917,0,catalog_products,"2016-01-06 23:29:09",view,"a:1:{s:7:""general"";s:3:""654"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26162,1077703917,0,catalog_products,"2016-01-06 23:29:17",save,"a:1:{s:7:""general"";s:3:""654"";}",success,dallen,18,adminhtml_catalog_product_save,,64.60.116.237
26163,1077703917,0,catalog_products,"2016-01-06 23:29:51",save,"a:1:{s:7:""general"";s:3:""654"";}",success,dallen,18,adminhtml_catalog_product_save,,64.60.116.237
26164,1077703917,0,sales_orders,"2016-01-07 00:00:20",view,"a:2:{s:7:""general"";s:6:""155112"";s:10:""additional"";a:1:{s:22:""Mage_Sales_Model_Order"";a:1:{i:155112;a:1:{s:12:""increment_id"";s:9:""100140479"";}}}}",success,dallen,18,adminhtml_sales_order_view,,64.60.116.237
26165,1077703917,0,sales_orders,"2016-01-07 00:00:30",view,"a:2:{s:7:""general"";s:6:""151497"";s:10:""additional"";a:1:{s:22:""Mage_Sales_Model_Order"";a:1:{i:151497;a:1:{s:12:""increment_id"";s:9:""100137137"";}}}}",success,dallen,18,adminhtml_sales_order_view,,64.60.116.237
26166,1077703917,0,cms_blocks,"2016-01-07 00:17:31",view,"a:1:{s:7:""general"";s:2:""25"";}",success,dallen,18,adminhtml_cms_block_edit,,64.60.116.237
26167,1077703917,0,cms_blocks,"2016-01-07 00:18:48",view,"a:1:{s:7:""general"";s:2:""29"";}",success,dallen,18,adminhtml_cms_block_edit,,64.60.116.237
26168,1077703917,0,cms_blocks,"2016-01-07 00:18:58",view,"a:1:{s:7:""general"";s:1:""5"";}",success,dallen,18,adminhtml_cms_block_edit,,64.60.116.237
26169,1077703917,0,cms_blocks,"2016-01-07 00:19:49",view,"a:1:{s:7:""general"";s:1:""6"";}",success,dallen,18,adminhtml_cms_block_edit,,64.60.116.237
26170,1077703917,0,cms_blocks,"2016-01-07 00:19:57",view,"a:1:{s:7:""general"";s:1:""7"";}",success,dallen,18,adminhtml_cms_block_edit,,64.60.116.237
26171,1077703917,0,cms_blocks,"2016-01-07 00:20:32",view,"a:1:{s:7:""general"";s:2:""25"";}",success,dallen,18,adminhtml_cms_block_edit,,64.60.116.237
26172,1077703917,0,cms_blocks,"2016-01-07 00:23:44",view,"a:1:{s:7:""general"";s:1:""7"";}",success,dallen,18,adminhtml_cms_block_edit,,64.60.116.237
26173,1077703917,0,cms_blocks,"2016-01-07 00:25:00",view,"a:1:{s:7:""general"";s:2:""30"";}",success,dallen,18,adminhtml_cms_block_edit,,64.60.116.237
26174,1077703917,0,cms_blocks,"2016-01-07 00:26:09",view,"a:1:{s:7:""general"";s:1:""5"";}",success,dallen,18,adminhtml_cms_block_edit,,64.60.116.237
26175,1077703917,0,cms_blocks,"2016-01-07 00:26:48",view,"a:1:{s:7:""general"";s:1:""6"";}",success,dallen,18,adminhtml_cms_block_edit,,64.60.116.237
26176,1077703917,0,cms_blocks,"2016-01-07 00:35:14",view,"a:1:{s:7:""general"";s:1:""6"";}",success,dallen,18,adminhtml_cms_block_edit,,64.60.116.237
26177,1077703917,0,admin_login,"2016-01-07 00:46:04",login,"a:1:{s:7:""general"";N;}",success,dallen,18,adminhtml_index_index,,64.60.116.237
26178,1077703917,0,catalog_products,"2016-01-07 00:46:38",view,"a:1:{s:7:""general"";s:3:""731"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26179,1077703917,0,enterprise_banner,"2016-01-07 00:59:14",view,"a:1:{s:7:""general"";s:1:""3"";}",success,dallen,18,adminhtml_banner_edit,,64.60.116.237
26180,1077703917,0,enterprise_banner,"2016-01-07 01:00:28",save,"a:1:{s:7:""general"";s:1:""3"";}",success,dallen,18,adminhtml_banner_save,,64.60.116.237
26181,1077703917,0,enterprise_banner,"2016-01-07 01:01:18",save,"a:1:{s:7:""general"";s:1:""3"";}",success,dallen,18,adminhtml_banner_save,,64.60.116.237
26182,1077703917,0,admin_login,"2016-01-07 01:02:15",login,"a:1:{s:7:""general"";N;}",success,jnuccio,,adminhtml_index_index,,64.60.116.237
26183,1077703917,0,catalog_products,"2016-01-07 01:03:57",view,"a:1:{s:7:""general"";s:3:""545"";}",success,jnuccio,,adminhtml_catalog_product_edit,,64.60.116.237
26184,1077703917,0,catalog_products,"2016-01-07 01:03:58",view,"a:1:{s:7:""general"";s:3:""654"";}",success,jnuccio,,adminhtml_catalog_product_edit,,64.60.116.237
26185,1077703917,0,catalog_products,"2016-01-07 01:04:02",view,"a:1:{s:7:""general"";s:3:""732"";}",success,jnuccio,,adminhtml_catalog_product_edit,,64.60.116.237
26186,1077703917,0,catalog_products,"2016-01-07 01:04:18",save,"a:1:{s:7:""general"";s:3:""654"";}",success,jnuccio,,adminhtml_catalog_product_save,,64.60.116.237
26187,1077703917,0,catalog_products,"2016-01-07 01:04:32",save,"a:1:{s:7:""general"";s:3:""732"";}",success,jnuccio,,adminhtml_catalog_product_save,,64.60.116.237
26188,1077703917,0,catalog_products,"2016-01-07 01:07:28",save,"a:1:{s:7:""general"";s:3:""732"";}",success,jnuccio,,adminhtml_catalog_product_save,,64.60.116.237
26189,1077703917,0,catalog_products,"2016-01-07 01:09:35",save,"a:1:{s:7:""general"";s:3:""732"";}",success,jnuccio,,adminhtml_catalog_product_save,,64.60.116.237
26190,1077703917,0,catalog_products,"2016-01-07 01:12:48",view,"a:1:{s:7:""general"";s:3:""564"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26191,1077703917,0,catalog_products,"2016-01-07 01:13:45",save,"a:1:{s:7:""general"";s:3:""564"";}",success,dallen,18,adminhtml_catalog_product_save,,64.60.116.237
26192,1077703917,0,catalog_products,"2016-01-07 01:18:27",view,"a:1:{s:7:""general"";s:3:""562"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26193,1077703917,0,catalog_products,"2016-01-07 01:21:11",save,"a:1:{s:7:""general"";s:3:""562"";}",success,dallen,18,adminhtml_catalog_product_save,,64.60.116.237
26194,1077703917,0,enterprise_banner,"2016-01-07 01:27:18",view,"a:1:{s:7:""general"";s:2:""11"";}",success,dallen,18,adminhtml_banner_edit,,64.60.116.237
26195,1077703917,0,enterprise_banner,"2016-01-07 01:28:01",view,"a:1:{s:7:""general"";s:2:""12"";}",success,dallen,18,adminhtml_banner_edit,,64.60.116.237
26196,1077703917,0,enterprise_banner,"2016-01-07 01:28:12",view,"a:1:{s:7:""general"";s:1:""9"";}",success,dallen,18,adminhtml_banner_edit,,64.60.116.237
26197,1077703917,0,enterprise_banner,"2016-01-07 01:28:22",view,"a:1:{s:7:""general"";s:1:""7"";}",success,dallen,18,adminhtml_banner_edit,,64.60.116.237
26198,1077703917,0,enterprise_banner,"2016-01-07 01:28:36",view,"a:1:{s:7:""general"";s:1:""5"";}",success,dallen,18,adminhtml_banner_edit,,64.60.116.237
26199,1077703917,0,enterprise_banner,"2016-01-07 01:28:55",view,"a:1:{s:7:""general"";s:1:""5"";}",success,dallen,18,adminhtml_banner_edit,,64.60.116.237
26200,1077703917,0,catalog_products,"2016-01-07 01:29:49",view,"a:1:{s:7:""general"";s:3:""731"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26201,1077703917,0,catalog_products,"2016-01-07 01:30:46",view,"a:1:{s:7:""general"";s:3:""776"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26202,1077703917,0,catalog_products,"2016-01-07 01:30:58",view,"a:1:{s:7:""general"";s:3:""534"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26203,1077703917,0,enterprise_banner,"2016-01-07 01:31:21",save,"a:1:{s:7:""general"";s:1:""5"";}",success,dallen,18,adminhtml_banner_save,,64.60.116.237
26204,1077703917,0,enterprise_banner,"2016-01-07 01:32:03",save,"a:1:{s:7:""general"";s:1:""5"";}",success,dallen,18,adminhtml_banner_save,,64.60.116.237
26205,1077703917,0,catalog_products,"2016-01-07 01:54:08",view,"a:1:{s:7:""general"";s:3:""596"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26206,1077703917,0,catalog_products,"2016-01-07 01:55:49",save,"a:1:{s:7:""general"";s:3:""596"";}",success,dallen,18,adminhtml_catalog_product_save,,64.60.116.237
26207,1077703917,0,catalog_products,"2016-01-07 01:56:55",view,"a:1:{s:7:""general"";s:3:""596"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26208,1077703917,0,catalog_products,"2016-01-07 01:58:06",view,"a:1:{s:7:""general"";s:3:""596"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26209,1077703917,0,catalog_products,"2016-01-07 01:58:07",view,"a:1:{s:7:""general"";s:3:""596"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26210,1077703917,0,catalog_products,"2016-01-07 01:58:10",view,"a:1:{s:7:""general"";s:3:""596"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26211,1077703917,0,catalog_products,"2016-01-07 01:59:00",view,"a:1:{s:7:""general"";s:3:""704"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26212,1077703917,0,catalog_products,"2016-01-07 02:00:06",view,"a:1:{s:7:""general"";s:3:""667"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26213,1077703917,0,catalog_products,"2016-01-07 02:00:16",view,"a:1:{s:7:""general"";s:3:""577"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26214,1077703917,0,catalog_products,"2016-01-07 02:00:46",save,"a:1:{s:7:""general"";s:3:""596"";}",success,dallen,18,adminhtml_catalog_product_save,,64.60.116.237
26215,1077703917,0,admin_login,"2016-01-07 17:42:34",login,"a:1:{s:7:""general"";N;}",success,dallen,18,adminhtml_dashboard_index,,64.60.116.237
26216,1077703917,0,catalog_products,"2016-01-07 18:05:28",view,"a:1:{s:7:""general"";s:3:""732"";}",success,dallen,18,adminhtml_catalog_product_edit,,64.60.116.237
26217,1077703917,0,cms_blocks,"2016-01-07 18:06:10",view,"a:1:{s:7:""general"";s:1:""1"";}",success,dallen,18,adminhtml_cms_block_edit,,64.60.116.237
26218,1077703917,0,cms_blocks,"2016-01-07 18:07:11",save,"a:1:{s:7:""general"";s:1:""1"";}",success,dallen,18,adminhtml_cms_block_save,,64.60.116.237
